,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
11218,0.35,0.21,0.64,0.55,0.27,0.37,0.25,0.28,0.52,0.38,0.64,0.67,0.35,0.51,0.42,0.43,0.71,0.6,0.79,0.37,0.71,0.57,0.28,0.25,0.37,0.6,0.68,0.65,0.12,0.09,0.08,0.06,0.14
11219,0.48,0.63,0.57,0.59,0.49,0.65,0.59,0.55,0.42,0.7,0.83,0.78,0.71,0.56,0.69,0.6,0.54,0.68,0.62,0.52,0.49,0.31,0.65,0.58,0.61,0.27,0.25,0.29,0.08,0.08,0.06,0.14,0.09
11220,0.35,0.23,0.61,0.58,0.33,0.42,0.28,0.29,0.42,0.55,0.54,0.55,0.62,0.53,0.54,0.45,0.7,0.58,0.71,0.22,0.61,0.61,0.27,0.37,0.36,0.66,0.65,0.62,0.13,0.12,0.09,0.12,0.09
11221,0.49,0.48,0.57,0.63,0.38,0.58,0.5,0.39,0.62,0.65,0.64,0.6,0.65,0.57,0.67,0.68,0.68,0.65,0.74,0.44,0.71,0.55,0.48,0.6,0.45,0.62,0.66,0.62,0.1,0.09,0.08,0.13,0.07
11222,0.14,0.2,0.18,0.22,0.15,0.19,0.15,0.16,0.2,0.2,0.33,0.33,0.25,0.58,0.53,0.46,0.71,0.27,0.68,0.17,0.18,0.22,0.14,0.58,0.22,0.19,0.19,0.16,0.66,0.59,0.61,0.61,0.68
11223,0.62,0.53,0.46,0.65,0.49,0.67,0.47,0.45,0.58,0.66,0.68,0.66,0.78,0.61,0.68,0.58,0.44,0.67,0.65,0.52,0.55,0.42,0.57,0.61,0.57,0.47,0.48,0.47,0.1,0.13,0.07,0.11,0.06
11224,0.48,0.65,0.51,0.56,0.58,0.61,0.6,0.68,0.51,0.62,0.8,0.76,0.82,0.61,0.77,0.67,0.75,0.72,0.6,0.62,0.45,0.3,0.61,0.55,0.59,0.33,0.33,0.4,0.13,0.16,0.1,0.14,0.12
11225,0.64,0.32,0.55,0.59,0.26,0.62,0.46,0.26,0.46,0.63,0.75,0.76,0.64,0.54,0.67,0.36,0.64,0.74,0.68,0.29,0.59,0.55,0.47,0.43,0.36,0.57,0.66,0.62,0.1,0.16,0.06,0.16,0.16
11226,0.22,0.66,0.69,0.6,0.57,0.64,0.51,0.7,0.4,0.69,0.53,0.49,0.6,0.56,0.37,0.68,0.72,0.54,0.75,0.64,0.47,0.24,0.56,0.59,0.55,0.5,0.17,0.18,0.12,0.1,0.11,0.07,0.12
11227,0.56,0.57,0.38,0.53,0.48,0.7,0.57,0.42,0.46,0.64,0.9,0.9,0.82,0.47,0.81,0.56,0.59,0.7,0.44,0.52,0.43,0.23,0.58,0.58,0.51,0.5,0.25,0.32,0.09,0.11,0.15,0.13,0.13
11228,0.61,0.29,0.57,0.61,0.31,0.62,0.36,0.53,0.53,0.58,0.93,0.91,0.84,0.58,0.78,0.28,0.8,0.87,0.5,0.32,0.58,0.57,0.48,0.42,0.37,0.51,0.53,0.57,0.11,0.11,0.13,0.09,0.14
11229,0.31,0.64,0.58,0.52,0.47,0.64,0.45,0.31,0.4,0.59,0.68,0.73,0.63,0.62,0.68,0.69,0.77,0.58,0.75,0.47,0.32,0.19,0.68,0.46,0.65,0.44,0.17,0.19,0.15,0.11,0.09,0.14,0.12
11230,0.49,0.6,0.5,0.65,0.52,0.7,0.46,0.3,0.56,0.69,0.78,0.76,0.72,0.58,0.83,0.56,0.67,0.7,0.44,0.49,0.64,0.36,0.4,0.68,0.66,0.51,0.13,0.15,0.13,0.12,0.15,0.16,0.11
11231,0.5,0.45,0.38,0.66,0.53,0.68,0.53,0.48,0.57,0.66,0.72,0.61,0.73,0.53,0.75,0.52,0.54,0.51,0.37,0.48,0.34,0.31,0.63,0.69,0.51,0.59,0.29,0.31,0.11,0.14,0.12,0.07,0.1
11232,0.48,0.59,0.53,0.48,0.58,0.63,0.6,0.4,0.42,0.63,0.84,0.86,0.68,0.55,0.69,0.69,0.72,0.78,0.87,0.59,0.37,0.22,0.6,0.47,0.58,0.29,0.3,0.35,0.06,0.08,0.09,0.06,0.08
11233,0.14,0.09,0.1,0.17,0.07,0.1,0.11,0.11,0.24,0.15,0.23,0.29,0.26,0.46,0.47,0.47,0.69,0.39,0.56,0.05,0.21,0.17,0.16,0.5,0.15,0.25,0.12,0.11,0.64,0.67,0.62,0.65,0.64
11234,0.61,0.38,0.54,0.65,0.28,0.63,0.59,0.31,0.38,0.65,0.72,0.72,0.55,0.51,0.69,0.59,0.76,0.71,0.74,0.35,0.74,0.57,0.47,0.49,0.38,0.66,0.66,0.64,0.11,0.14,0.05,0.07,0.11
11235,0.28,0.25,0.65,0.51,0.25,0.43,0.29,0.24,0.49,0.51,0.63,0.61,0.54,0.55,0.54,0.45,0.7,0.69,0.74,0.27,0.7,0.59,0.25,0.34,0.39,0.61,0.63,0.62,0.12,0.09,0.15,0.14,0.07
11236,0.64,0.56,0.53,0.65,0.52,0.6,0.54,0.52,0.62,0.62,0.7,0.68,0.74,0.59,0.79,0.63,0.42,0.63,0.46,0.59,0.62,0.62,0.59,0.62,0.51,0.61,0.63,0.61,0.06,0.12,0.11,0.08,0.08
11237,0.32,0.64,0.68,0.55,0.52,0.65,0.5,0.49,0.52,0.67,0.61,0.7,0.69,0.52,0.54,0.62,0.7,0.34,0.68,0.63,0.31,0.18,0.64,0.54,0.61,0.24,0.19,0.27,0.07,0.14,0.15,0.08,0.05
11238,0.6,0.62,0.58,0.62,0.41,0.63,0.28,0.37,0.41,0.62,0.78,0.79,0.74,0.59,0.71,0.55,0.49,0.68,0.5,0.64,0.54,0.57,0.64,0.54,0.31,0.63,0.63,0.57,0.09,0.05,0.11,0.06,0.1
11239,0.37,0.34,0.58,0.62,0.34,0.49,0.36,0.39,0.58,0.6,0.7,0.64,0.64,0.62,0.61,0.47,0.73,0.74,0.77,0.43,0.68,0.63,0.48,0.53,0.4,0.61,0.68,0.61,0.13,0.13,0.06,0.13,0.09
11240,0.53,0.55,0.47,0.66,0.58,0.64,0.62,0.48,0.58,0.66,0.75,0.71,0.7,0.56,0.64,0.7,0.65,0.51,0.66,0.6,0.48,0.45,0.54,0.62,0.45,0.35,0.56,0.49,0.07,0.06,0.07,0.05,0.05
11241,0.66,0.65,0.63,0.66,0.4,0.68,0.46,0.34,0.61,0.62,0.71,0.63,0.63,0.57,0.59,0.58,0.62,0.54,0.67,0.52,0.31,0.15,0.63,0.55,0.55,0.32,0.16,0.21,0.08,0.06,0.12,0.13,0.14
11242,0.59,0.37,0.55,0.57,0.38,0.62,0.53,0.4,0.54,0.59,0.85,0.83,0.74,0.58,0.77,0.5,0.7,0.73,0.66,0.42,0.56,0.59,0.55,0.53,0.44,0.59,0.62,0.6,0.07,0.1,0.09,0.08,0.06
11243,0.55,0.58,0.5,0.7,0.51,0.66,0.54,0.53,0.65,0.67,0.78,0.75,0.84,0.58,0.66,0.59,0.69,0.65,0.56,0.57,0.53,0.48,0.54,0.63,0.57,0.61,0.48,0.51,0.06,0.1,0.09,0.14,0.09
11244,0.55,0.28,0.47,0.57,0.23,0.63,0.59,0.31,0.47,0.65,0.75,0.74,0.7,0.67,0.67,0.29,0.61,0.59,0.59,0.29,0.64,0.64,0.49,0.39,0.38,0.6,0.61,0.64,0.13,0.06,0.08,0.06,0.13
11245,0.5,0.29,0.61,0.58,0.26,0.55,0.29,0.32,0.55,0.56,0.51,0.57,0.45,0.6,0.49,0.41,0.7,0.67,0.74,0.21,0.64,0.61,0.44,0.39,0.41,0.61,0.64,0.63,0.08,0.07,0.06,0.14,0.07
11246,0.62,0.53,0.54,0.6,0.35,0.63,0.6,0.31,0.51,0.66,0.72,0.74,0.6,0.58,0.58,0.61,0.7,0.83,0.76,0.5,0.63,0.45,0.63,0.54,0.5,0.61,0.41,0.37,0.11,0.06,0.1,0.07,0.06
11247,0.4,0.3,0.49,0.67,0.37,0.55,0.44,0.36,0.59,0.64,0.66,0.66,0.62,0.56,0.68,0.52,0.7,0.57,0.67,0.39,0.69,0.58,0.5,0.54,0.4,0.66,0.67,0.63,0.09,0.11,0.06,0.07,0.15
11248,0.53,0.66,0.61,0.62,0.53,0.65,0.46,0.31,0.51,0.66,0.79,0.82,0.72,0.6,0.69,0.57,0.65,0.53,0.59,0.52,0.34,0.15,0.62,0.57,0.59,0.26,0.24,0.12,0.12,0.11,0.13,0.13,0.06
11249,0.22,0.26,0.65,0.56,0.25,0.23,0.24,0.21,0.23,0.57,0.39,0.41,0.3,0.6,0.36,0.39,0.69,0.39,0.75,0.18,0.66,0.61,0.21,0.27,0.34,0.59,0.66,0.61,0.07,0.13,0.13,0.06,0.07
11250,0.28,0.68,0.56,0.53,0.56,0.64,0.53,0.45,0.43,0.59,0.81,0.79,0.82,0.47,0.69,0.64,0.61,0.68,0.51,0.59,0.54,0.23,0.69,0.6,0.6,0.28,0.15,0.13,0.09,0.12,0.15,0.08,0.09
11251,0.3,0.22,0.7,0.5,0.29,0.25,0.22,0.31,0.36,0.42,0.63,0.61,0.52,0.58,0.5,0.45,0.78,0.58,0.79,0.25,0.57,0.57,0.21,0.26,0.42,0.66,0.64,0.64,0.12,0.12,0.12,0.07,0.05
11252,0.53,0.36,0.43,0.56,0.33,0.69,0.44,0.4,0.55,0.66,0.78,0.79,0.62,0.58,0.74,0.47,0.59,0.78,0.47,0.47,0.68,0.56,0.54,0.49,0.41,0.54,0.64,0.67,0.14,0.07,0.1,0.09,0.14
11253,0.59,0.58,0.41,0.62,0.55,0.7,0.64,0.6,0.55,0.61,0.82,0.75,0.85,0.61,0.77,0.62,0.74,0.5,0.49,0.55,0.53,0.47,0.59,0.61,0.59,0.44,0.38,0.4,0.15,0.14,0.08,0.1,0.09
11254,0.46,0.45,0.53,0.68,0.42,0.6,0.39,0.45,0.64,0.64,0.63,0.6,0.68,0.62,0.66,0.59,0.64,0.67,0.68,0.5,0.62,0.59,0.53,0.65,0.44,0.58,0.61,0.58,0.11,0.06,0.1,0.11,0.06
11255,0.62,0.34,0.47,0.64,0.34,0.58,0.49,0.34,0.6,0.6,0.76,0.81,0.82,0.59,0.7,0.4,0.6,0.55,0.55,0.37,0.6,0.62,0.56,0.48,0.45,0.6,0.64,0.64,0.12,0.07,0.06,0.06,0.06
11256,0.16,0.1,0.12,0.38,0.11,0.14,0.13,0.15,0.21,0.12,0.34,0.21,0.23,0.56,0.42,0.41,0.52,0.31,0.48,0.11,0.15,0.11,0.08,0.5,0.12,0.1,0.14,0.11,0.63,0.66,0.54,0.67,0.62
11257,0.29,0.21,0.64,0.47,0.29,0.29,0.36,0.35,0.42,0.45,0.54,0.61,0.52,0.59,0.51,0.51,0.6,0.52,0.74,0.26,0.6,0.63,0.22,0.36,0.38,0.65,0.66,0.62,0.08,0.1,0.08,0.14,0.13
11258,0.5,0.64,0.62,0.52,0.56,0.64,0.67,0.52,0.39,0.63,0.69,0.67,0.63,0.64,0.68,0.65,0.65,0.54,0.66,0.63,0.28,0.12,0.64,0.51,0.66,0.13,0.15,0.19,0.09,0.11,0.09,0.06,0.06
11259,0.61,0.29,0.57,0.65,0.23,0.57,0.24,0.27,0.47,0.57,0.81,0.84,0.74,0.55,0.73,0.22,0.68,0.69,0.55,0.21,0.32,0.58,0.48,0.52,0.32,0.54,0.65,0.6,0.07,0.11,0.05,0.13,0.06
11260,0.62,0.28,0.59,0.56,0.39,0.63,0.29,0.27,0.42,0.66,0.79,0.77,0.8,0.65,0.76,0.31,0.72,0.51,0.58,0.37,0.46,0.62,0.45,0.33,0.34,0.58,0.65,0.64,0.11,0.12,0.07,0.08,0.12
11261,0.61,0.48,0.54,0.65,0.45,0.61,0.6,0.4,0.72,0.65,0.63,0.6,0.69,0.63,0.56,0.62,0.38,0.57,0.56,0.47,0.32,0.54,0.58,0.68,0.32,0.47,0.52,0.45,0.12,0.14,0.08,0.09,0.11
11262,0.27,0.21,0.64,0.47,0.23,0.45,0.24,0.2,0.39,0.43,0.52,0.58,0.45,0.59,0.65,0.37,0.63,0.56,0.72,0.23,0.63,0.61,0.24,0.32,0.34,0.63,0.66,0.65,0.11,0.07,0.07,0.06,0.11
11263,0.34,0.66,0.64,0.54,0.57,0.57,0.39,0.35,0.38,0.59,0.69,0.66,0.55,0.56,0.63,0.65,0.69,0.58,0.71,0.57,0.63,0.13,0.63,0.46,0.66,0.13,0.18,0.13,0.12,0.1,0.15,0.05,0.06
11264,0.57,0.46,0.29,0.66,0.43,0.65,0.58,0.61,0.64,0.67,0.71,0.61,0.76,0.56,0.93,0.51,0.68,0.62,0.36,0.63,0.58,0.58,0.54,0.64,0.49,0.53,0.56,0.51,0.14,0.06,0.06,0.09,0.12
11265,0.58,0.58,0.63,0.66,0.34,0.62,0.52,0.43,0.64,0.65,0.7,0.72,0.66,0.64,0.67,0.59,0.74,0.83,0.75,0.46,0.54,0.59,0.55,0.61,0.37,0.35,0.64,0.55,0.14,0.1,0.1,0.15,0.07
11266,0.54,0.63,0.44,0.57,0.51,0.65,0.54,0.55,0.49,0.64,0.85,0.79,0.91,0.55,0.85,0.65,0.84,0.68,0.44,0.61,0.49,0.43,0.62,0.52,0.63,0.4,0.43,0.41,0.15,0.15,0.14,0.1,0.09
11267,0.51,0.49,0.49,0.73,0.55,0.64,0.65,0.54,0.71,0.7,0.61,0.5,0.65,0.59,0.71,0.51,0.53,0.55,0.58,0.45,0.4,0.38,0.55,0.69,0.56,0.41,0.48,0.49,0.1,0.14,0.12,0.13,0.1
11268,0.42,0.65,0.62,0.59,0.62,0.57,0.53,0.35,0.41,0.62,0.58,0.66,0.61,0.56,0.49,0.64,0.74,0.57,0.77,0.55,0.36,0.17,0.66,0.45,0.55,0.45,0.14,0.13,0.06,0.15,0.15,0.12,0.08
11269,0.59,0.58,0.51,0.67,0.47,0.65,0.61,0.64,0.68,0.67,0.73,0.7,0.69,0.55,0.73,0.57,0.66,0.77,0.59,0.59,0.63,0.45,0.63,0.64,0.48,0.41,0.39,0.36,0.1,0.09,0.16,0.08,0.11
11270,0.58,0.32,0.64,0.61,0.3,0.62,0.49,0.54,0.59,0.61,0.63,0.7,0.61,0.56,0.63,0.4,0.75,0.74,0.71,0.37,0.43,0.61,0.55,0.51,0.42,0.65,0.65,0.62,0.1,0.11,0.14,0.15,0.13
11271,0.57,0.38,0.71,0.64,0.33,0.47,0.44,0.33,0.44,0.65,0.63,0.65,0.6,0.63,0.65,0.4,0.72,0.83,0.66,0.36,0.71,0.61,0.55,0.48,0.44,0.58,0.64,0.55,0.15,0.12,0.07,0.1,0.08
11272,0.54,0.57,0.31,0.65,0.59,0.7,0.63,0.65,0.53,0.67,0.81,0.76,0.85,0.58,0.89,0.6,0.53,0.66,0.33,0.6,0.34,0.21,0.53,0.56,0.63,0.4,0.21,0.11,0.07,0.06,0.16,0.13,0.13
11273,0.6,0.52,0.53,0.66,0.35,0.65,0.6,0.5,0.61,0.65,0.78,0.77,0.72,0.67,0.71,0.58,0.56,0.78,0.66,0.38,0.59,0.57,0.61,0.62,0.49,0.57,0.65,0.64,0.07,0.15,0.07,0.09,0.11
11274,0.62,0.57,0.39,0.64,0.48,0.66,0.52,0.36,0.34,0.68,0.78,0.71,0.79,0.59,0.74,0.63,0.62,0.64,0.4,0.64,0.4,0.26,0.58,0.63,0.52,0.45,0.35,0.29,0.15,0.13,0.11,0.07,0.09
11275,0.67,0.6,0.53,0.65,0.46,0.67,0.65,0.33,0.55,0.64,0.64,0.64,0.78,0.58,0.82,0.72,0.8,0.5,0.48,0.67,0.51,0.38,0.6,0.63,0.38,0.31,0.41,0.44,0.13,0.13,0.09,0.1,0.08
11276,0.58,0.64,0.48,0.6,0.56,0.76,0.63,0.55,0.5,0.75,0.67,0.66,0.92,0.49,0.87,0.54,0.47,0.53,0.34,0.55,0.22,0.12,0.6,0.46,0.57,0.28,0.13,0.12,0.12,0.09,0.14,0.15,0.11
11277,0.61,0.51,0.34,0.59,0.36,0.69,0.51,0.42,0.57,0.68,0.74,0.8,0.76,0.56,0.75,0.56,0.81,0.6,0.61,0.46,0.44,0.34,0.6,0.58,0.46,0.59,0.26,0.24,0.15,0.09,0.16,0.09,0.07
11278,0.62,0.58,0.38,0.65,0.42,0.68,0.57,0.38,0.64,0.65,0.68,0.65,0.86,0.58,0.77,0.68,0.48,0.59,0.38,0.63,0.47,0.22,0.6,0.61,0.49,0.55,0.45,0.42,0.13,0.13,0.07,0.09,0.11
11279,0.52,0.26,0.53,0.5,0.24,0.45,0.26,0.22,0.45,0.47,0.62,0.54,0.46,0.56,0.6,0.4,0.79,0.55,0.79,0.26,0.58,0.62,0.24,0.33,0.33,0.68,0.66,0.64,0.16,0.14,0.06,0.09,0.08
11280,0.35,0.36,0.64,0.6,0.35,0.42,0.28,0.26,0.56,0.47,0.58,0.57,0.59,0.55,0.72,0.39,0.85,0.55,0.74,0.32,0.56,0.62,0.28,0.38,0.37,0.63,0.63,0.6,0.15,0.09,0.15,0.1,0.08
11281,0.62,0.45,0.55,0.62,0.33,0.64,0.39,0.35,0.59,0.62,0.79,0.78,0.73,0.62,0.65,0.59,0.73,0.65,0.61,0.56,0.62,0.61,0.6,0.6,0.49,0.64,0.61,0.59,0.15,0.09,0.11,0.06,0.11
11282,0.6,0.43,0.6,0.63,0.46,0.59,0.31,0.34,0.65,0.64,0.66,0.68,0.66,0.61,0.65,0.43,0.69,0.38,0.69,0.34,0.65,0.58,0.18,0.48,0.32,0.6,0.66,0.64,0.11,0.13,0.11,0.13,0.07
11283,0.55,0.57,0.54,0.63,0.49,0.63,0.4,0.54,0.61,0.63,0.76,0.74,0.76,0.64,0.79,0.69,0.74,0.76,0.66,0.62,0.62,0.62,0.59,0.63,0.45,0.59,0.65,0.64,0.07,0.14,0.09,0.14,0.12
11284,0.4,0.27,0.64,0.55,0.2,0.42,0.31,0.3,0.38,0.46,0.56,0.65,0.61,0.56,0.61,0.42,0.59,0.54,0.7,0.25,0.54,0.65,0.27,0.35,0.4,0.65,0.68,0.66,0.1,0.1,0.08,0.06,0.14
11285,0.5,0.42,0.51,0.65,0.43,0.64,0.72,0.6,0.69,0.67,0.7,0.7,0.71,0.57,0.66,0.68,0.68,0.71,0.62,0.64,0.44,0.54,0.53,0.63,0.38,0.4,0.55,0.44,0.09,0.08,0.09,0.09,0.1
11286,0.28,0.35,0.64,0.57,0.37,0.48,0.37,0.36,0.54,0.5,0.67,0.68,0.64,0.57,0.65,0.5,0.78,0.72,0.75,0.26,0.65,0.61,0.35,0.45,0.43,0.61,0.63,0.62,0.14,0.08,0.09,0.05,0.15
11287,0.1,0.09,0.12,0.22,0.08,0.13,0.11,0.11,0.16,0.12,0.27,0.27,0.37,0.54,0.35,0.41,0.33,0.26,0.57,0.09,0.19,0.08,0.06,0.28,0.16,0.09,0.1,0.11,0.68,0.58,0.55,0.63,0.7
11288,0.13,0.05,0.11,0.21,0.05,0.08,0.1,0.13,0.17,0.14,0.38,0.39,0.42,0.59,0.48,0.47,0.67,0.35,0.73,0.09,0.18,0.07,0.08,0.44,0.14,0.15,0.1,0.14,0.63,0.62,0.63,0.66,0.64
11289,0.45,0.44,0.59,0.6,0.35,0.55,0.45,0.39,0.54,0.61,0.64,0.7,0.65,0.59,0.56,0.45,0.84,0.76,0.77,0.4,0.53,0.57,0.42,0.45,0.56,0.62,0.65,0.61,0.08,0.08,0.06,0.15,0.12
11290,0.27,0.24,0.6,0.47,0.21,0.23,0.29,0.25,0.53,0.56,0.77,0.79,0.6,0.45,0.37,0.48,0.64,0.62,0.87,0.15,0.65,0.6,0.28,0.33,0.35,0.59,0.67,0.62,0.07,0.07,0.11,0.14,0.07
11291,0.57,0.47,0.52,0.64,0.44,0.63,0.55,0.32,0.61,0.6,0.81,0.85,0.8,0.63,0.7,0.54,0.75,0.75,0.67,0.38,0.66,0.6,0.59,0.43,0.41,0.52,0.61,0.59,0.09,0.09,0.15,0.09,0.09
11292,0.29,0.2,0.66,0.63,0.28,0.38,0.25,0.25,0.65,0.56,0.51,0.63,0.5,0.49,0.59,0.36,0.61,0.66,0.76,0.35,0.46,0.61,0.24,0.47,0.3,0.67,0.64,0.62,0.05,0.07,0.07,0.13,0.08
11293,0.4,0.28,0.63,0.58,0.29,0.44,0.43,0.29,0.5,0.52,0.62,0.64,0.66,0.58,0.63,0.5,0.7,0.58,0.66,0.21,0.61,0.62,0.33,0.39,0.45,0.63,0.65,0.64,0.15,0.14,0.1,0.06,0.07
11294,0.33,0.6,0.74,0.55,0.58,0.55,0.44,0.32,0.32,0.63,0.74,0.75,0.66,0.61,0.7,0.65,0.85,0.64,0.72,0.53,0.33,0.17,0.56,0.43,0.6,0.31,0.19,0.22,0.06,0.12,0.08,0.12,0.1
11295,0.61,0.54,0.51,0.67,0.49,0.68,0.54,0.5,0.63,0.68,0.73,0.74,0.78,0.59,0.7,0.73,0.56,0.7,0.63,0.63,0.57,0.54,0.57,0.62,0.51,0.58,0.53,0.49,0.12,0.14,0.11,0.07,0.11
11296,0.6,0.48,0.58,0.6,0.4,0.65,0.57,0.4,0.58,0.61,0.83,0.76,0.91,0.57,0.85,0.56,0.75,0.85,0.63,0.51,0.56,0.53,0.51,0.37,0.46,0.6,0.6,0.62,0.1,0.13,0.07,0.13,0.12
11297,0.37,0.32,0.48,0.67,0.35,0.6,0.37,0.53,0.61,0.64,0.65,0.68,0.62,0.59,0.69,0.51,0.62,0.74,0.65,0.57,0.67,0.6,0.48,0.6,0.51,0.63,0.61,0.53,0.13,0.11,0.15,0.15,0.13
11298,0.65,0.64,0.45,0.53,0.51,0.72,0.57,0.48,0.56,0.65,0.76,0.74,0.65,0.6,0.67,0.75,0.35,0.35,0.6,0.45,0.36,0.27,0.6,0.55,0.61,0.24,0.3,0.31,0.07,0.11,0.08,0.08,0.05
11299,0.66,0.5,0.31,0.63,0.56,0.69,0.64,0.44,0.48,0.65,0.78,0.77,0.75,0.58,0.67,0.62,0.66,0.56,0.69,0.52,0.32,0.1,0.53,0.57,0.5,0.22,0.23,0.23,0.12,0.11,0.08,0.13,0.15
11300,0.49,0.49,0.69,0.65,0.39,0.56,0.41,0.33,0.59,0.64,0.57,0.67,0.6,0.64,0.59,0.66,0.56,0.78,0.73,0.57,0.77,0.67,0.62,0.59,0.44,0.67,0.64,0.59,0.1,0.11,0.09,0.14,0.12
11301,0.59,0.68,0.4,0.65,0.46,0.65,0.42,0.36,0.63,0.65,0.69,0.7,0.67,0.61,0.66,0.65,0.69,0.7,0.7,0.64,0.34,0.22,0.63,0.56,0.5,0.49,0.29,0.3,0.1,0.14,0.07,0.05,0.15
11302,0.58,0.51,0.6,0.68,0.5,0.65,0.59,0.64,0.6,0.67,0.7,0.71,0.63,0.62,0.66,0.6,0.61,0.76,0.69,0.58,0.57,0.57,0.59,0.61,0.57,0.63,0.64,0.55,0.08,0.12,0.1,0.1,0.12
11303,0.64,0.53,0.46,0.65,0.68,0.62,0.65,0.65,0.64,0.64,0.76,0.61,0.71,0.63,0.73,0.73,0.83,0.58,0.58,0.6,0.41,0.22,0.54,0.64,0.48,0.21,0.53,0.49,0.13,0.11,0.06,0.07,0.14
11304,0.58,0.6,0.63,0.63,0.57,0.67,0.45,0.45,0.54,0.64,0.67,0.75,0.63,0.59,0.57,0.63,0.67,0.76,0.72,0.6,0.56,0.25,0.58,0.56,0.52,0.41,0.43,0.25,0.13,0.14,0.09,0.05,0.06
11305,0.65,0.55,0.47,0.62,0.56,0.71,0.57,0.59,0.52,0.68,0.71,0.75,0.83,0.52,0.84,0.63,0.49,0.55,0.53,0.49,0.67,0.2,0.59,0.57,0.58,0.27,0.34,0.34,0.07,0.15,0.09,0.07,0.08
11306,0.55,0.59,0.7,0.62,0.47,0.63,0.4,0.28,0.51,0.64,0.79,0.78,0.72,0.58,0.65,0.62,0.7,0.76,0.77,0.57,0.42,0.41,0.63,0.56,0.58,0.52,0.55,0.6,0.07,0.1,0.14,0.15,0.12
11307,0.14,0.08,0.13,0.25,0.05,0.07,0.13,0.13,0.26,0.16,0.29,0.4,0.44,0.55,0.41,0.51,0.72,0.27,0.43,0.06,0.22,0.12,0.07,0.53,0.13,0.08,0.1,0.12,0.65,0.63,0.68,0.63,0.65
11308,0.61,0.54,0.46,0.67,0.48,0.65,0.51,0.5,0.58,0.65,0.73,0.69,0.76,0.58,0.73,0.58,0.57,0.63,0.62,0.56,0.57,0.52,0.56,0.6,0.53,0.45,0.55,0.49,0.1,0.14,0.14,0.1,0.1
11309,0.11,0.06,0.12,0.23,0.08,0.13,0.11,0.13,0.2,0.13,0.36,0.44,0.35,0.63,0.24,0.47,0.6,0.27,0.7,0.06,0.19,0.1,0.05,0.39,0.1,0.12,0.1,0.13,0.64,0.62,0.63,0.62,0.66
11310,0.32,0.24,0.67,0.49,0.27,0.3,0.28,0.25,0.45,0.45,0.66,0.69,0.56,0.57,0.68,0.35,0.73,0.72,0.71,0.24,0.71,0.64,0.32,0.34,0.4,0.58,0.65,0.63,0.08,0.1,0.08,0.13,0.1
11311,0.61,0.21,0.55,0.6,0.17,0.62,0.53,0.5,0.45,0.62,0.69,0.74,0.69,0.66,0.64,0.55,0.49,0.64,0.53,0.24,0.63,0.63,0.26,0.28,0.26,0.64,0.61,0.61,0.09,0.08,0.14,0.15,0.12
11312,0.6,0.47,0.56,0.61,0.47,0.63,0.58,0.55,0.57,0.61,0.71,0.73,0.7,0.52,0.63,0.65,0.77,0.69,0.72,0.54,0.67,0.61,0.44,0.54,0.48,0.61,0.62,0.64,0.12,0.09,0.15,0.12,0.14
11313,0.42,0.34,0.59,0.61,0.35,0.47,0.41,0.36,0.53,0.57,0.69,0.65,0.71,0.54,0.73,0.53,0.77,0.75,0.67,0.39,0.66,0.59,0.39,0.44,0.43,0.61,0.67,0.65,0.08,0.07,0.13,0.11,0.1
11314,0.61,0.57,0.49,0.64,0.63,0.7,0.59,0.44,0.56,0.66,0.79,0.8,0.66,0.51,0.67,0.69,0.47,0.5,0.53,0.49,0.33,0.24,0.57,0.52,0.66,0.22,0.29,0.37,0.14,0.08,0.09,0.06,0.1
11315,0.54,0.53,0.33,0.59,0.53,0.71,0.63,0.61,0.49,0.67,0.74,0.72,0.75,0.58,0.73,0.62,0.4,0.7,0.5,0.58,0.85,0.28,0.61,0.58,0.39,0.45,0.37,0.34,0.07,0.07,0.12,0.08,0.09
11316,0.58,0.35,0.54,0.63,0.33,0.53,0.47,0.4,0.58,0.56,0.71,0.73,0.77,0.6,0.64,0.48,0.69,0.74,0.59,0.31,0.6,0.62,0.55,0.41,0.43,0.65,0.6,0.64,0.06,0.07,0.11,0.13,0.06
11317,0.45,0.31,0.44,0.68,0.53,0.65,0.55,0.55,0.65,0.67,0.71,0.72,0.69,0.59,0.69,0.58,0.65,0.75,0.67,0.56,0.71,0.58,0.54,0.57,0.49,0.6,0.6,0.61,0.08,0.05,0.14,0.11,0.14
11318,0.55,0.58,0.65,0.68,0.47,0.59,0.52,0.41,0.59,0.67,0.63,0.67,0.64,0.62,0.63,0.59,0.66,0.71,0.75,0.48,0.71,0.6,0.59,0.64,0.64,0.61,0.63,0.63,0.15,0.12,0.07,0.06,0.13
11319,0.57,0.31,0.52,0.42,0.32,0.64,0.35,0.32,0.5,0.6,0.79,0.8,0.67,0.65,0.73,0.33,0.61,0.68,0.59,0.26,0.57,0.62,0.45,0.49,0.44,0.62,0.65,0.63,0.05,0.11,0.13,0.05,0.1
11320,0.6,0.57,0.48,0.61,0.52,0.68,0.51,0.57,0.42,0.66,0.84,0.81,0.81,0.51,0.79,0.45,0.46,0.55,0.5,0.49,0.39,0.17,0.57,0.62,0.61,0.27,0.21,0.14,0.09,0.09,0.1,0.05,0.09
